period,respondent,respondent-name,type,type-name,value,value-units
2024-04-15T08,AZPS,Arizona Public Service Company,D,Demand,2655,megawatthours
2024-04-15T08,NE,New England,D,Demand,9497,megawatthours
2024-04-15T08,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,D,Demand,2793,megawatthours
2024-04-15T08,AECI,"Associated Electric Cooperative, Inc.",D,Demand,1505,megawatthours
2024-04-15T08,BANC,Balancing Authority of Northern California,D,Demand,1473,megawatthours
2024-04-15T08,LDWP,Los Angeles Department of Water and Power,D,Demand,2398,megawatthours
2024-04-15T08,ISNE,ISO New England,D,Demand,9497,megawatthours
2024-04-15T08,TVA,Tennessee Valley Authority,D,Demand,12483,megawatthours
2024-04-15T08,NYIS,New York Independent System Operator,D,Demand,12461,megawatthours
2024-04-15T08,NEVP,Nevada Power Company,D,Demand,3121,megawatthours
2024-04-15T08,TEN,Tennessee,D,Demand,12483,megawatthours
2024-04-15T08,MIDW,Midwest,D,Demand,59863,megawatthours
2024-04-15T08,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,131,megawatthours
2024-04-15T08,PJM,"PJM Interconnection, LLC",D,Demand,66855,megawatthours
2024-04-15T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,55565,megawatthours
2024-04-15T08,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,40500,megawatthours
2024-04-15T08,IPCO,Idaho Power Company,D,Demand,1289,megawatthours
2024-04-15T08,TEC,Tampa Electric Company,D,Demand,1467,megawatthours
2024-04-15T08,FLA,Florida,D,Demand,17048,megawatthours
2024-04-15T08,NWMT,NorthWestern Corporation,D,Demand,1039,megawatthours
2024-04-15T08,NW,Northwest,D,Demand,31672,megawatthours
2024-04-15T08,SC,South Carolina Public Service Authority,D,Demand,1919,megawatthours
2024-04-15T08,CENT,Central,D,Demand,25554,megawatthours
2024-04-15T08,SCEG,"Dominion Energy South Carolina, Inc.",D,Demand,1850,megawatthours
2024-04-15T08,EPE,El Paso Electric Company,D,Demand,712,megawatthours
2024-04-15T08,NY,New York,D,Demand,12461,megawatthours
2024-04-15T08,TIDC,Turlock Irrigation District,D,Demand,242,megawatthours
2024-04-15T08,JEA,JEA,D,Demand,914,megawatthours
2024-04-15T08,AVA,Avista Corporation,D,Demand,1060,megawatthours
2024-04-15T08,MIDA,Mid-Atlantic,D,Demand,66855,megawatthours
2024-04-15T08,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,923,megawatthours
2024-04-15T08,FMPP,Florida Municipal Power Pool,D,Demand,1261,megawatthours
2024-04-15T08,CISO,California Independent System Operator,D,Demand,20843,megawatthours
2024-04-15T08,TEX,Texas,D,Demand,40500,megawatthours
2024-04-15T08,SW,Southwest,D,Demand,9505,megawatthours
2024-04-15T08,SWPP,Southwest Power Pool,D,Demand,25534,megawatthours
2024-04-15T08,HST,City of Homestead,D,Demand,39,megawatthours
2024-04-15T08,US48,United States Lower 48,D,Demand,344845,megawatthours
2024-04-15T08,IID,Imperial Irrigation District,D,Demand,255,megawatthours
2024-04-15T08,SCL,Seattle City Light,D,Demand,860,megawatthours
2024-04-15T08,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,1961,megawatthours
2024-04-15T08,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,2703,megawatthours
2024-04-15T08,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,143,megawatthours
2024-04-15T08,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,1475,megawatthours
2024-04-15T08,TEX,Texas,DF,Day-ahead demand forecast,40056,megawatthours
2024-04-15T08,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,3846,megawatthours
2024-04-15T08,US48,United States Lower 48,DF,Day-ahead demand forecast,318362.4,megawatthours
2024-04-15T08,NY,New York,DF,Day-ahead demand forecast,12185,megawatthours
2024-04-15T08,HST,City of Homestead,DF,Day-ahead demand forecast,41,megawatthours
2024-04-15T08,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,25522,megawatthours
2024-04-15T08,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,127.4,megawatthours
2024-04-15T08,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,233,megawatthours
2024-04-15T08,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,1258,megawatthours
2024-04-15T08,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,46,megawatthours
2024-04-15T08,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,2772,megawatthours
2024-04-15T08,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,2832,megawatthours
2024-04-15T08,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,3188,megawatthours
2024-04-15T07,NEVP,Nevada Power Company,TI,Total interchange,-115,megawatthours
2024-04-15T07,SRP,Salt River Project Agricultural Improvement and Power District,DF,Day-ahead demand forecast,2826,megawatthours
2024-04-15T07,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,244,megawatthours
2024-04-15T07,LDWP,Los Angeles Department of Water and Power,NG,Net generation,168,megawatthours
2024-04-15T07,SRP,Salt River Project Agricultural Improvement and Power District,TI,Total interchange,2400,megawatthours
2024-04-15T07,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,2108,megawatthours
2024-04-15T07,WALC,Western Area Power Administration - Desert Southwest Region,TI,Total interchange,4,megawatthours
2024-04-15T07,AZPS,Arizona Public Service Company,TI,Total interchange,-608,megawatthours
2024-04-15T07,PGE,Portland General Electric Company,NG,Net generation,302,megawatthours
2024-04-15T07,MISO,"Midcontinent Independent System Operator, Inc.",DF,Day-ahead demand forecast,56478,megawatthours
2024-04-15T07,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,1240,megawatthours
2024-04-15T07,CPLW,Duke Energy Progress West,D,Demand,339,megawatthours
2024-04-15T07,CPLE,Duke Energy Progress East,D,Demand,4363,megawatthours
2024-04-15T07,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,55,megawatthours
2024-04-15T07,DUK,Duke Energy Carolinas,D,Demand,8181,megawatthours
2024-04-15T07,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,1421,megawatthours
2024-04-15T07,FLA,Florida,DF,Day-ahead demand forecast,13632,megawatthours
2024-04-15T07,IPCO,Idaho Power Company,TI,Total interchange,712,megawatthours
2024-04-15T07,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,1852,megawatthours
2024-04-15T07,LDWP,Los Angeles Department of Water and Power,TI,Total interchange,0,megawatthours
2024-04-15T07,WACM,Western Area Power Administration - Rocky Mountain Region,TI,Total interchange,-263,megawatthours
2024-04-15T07,SCL,Seattle City Light,TI,Total interchange,-438,megawatthours
2024-04-15T07,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,3117,megawatthours
2024-04-15T07,SRP,Salt River Project Agricultural Improvement and Power District,NG,Net generation,5376,megawatthours
2024-04-15T07,SW,Southwest,TI,Total interchange,2095,megawatthours
2024-04-15T07,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",TI,Total interchange,-181,megawatthours
2024-04-15T07,FPC,"Duke Energy Florida, Inc.",D,Demand,3754,megawatthours
2024-04-15T07,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,1350,megawatthours
2024-04-15T07,SW,Southwest,DF,Day-ahead demand forecast,10024,megawatthours
2024-04-15T07,JEA,JEA,DF,Day-ahead demand forecast,981,megawatthours
2024-04-15T07,TAL,City of Tallahassee,DF,Day-ahead demand forecast,199,megawatthours
2024-04-15T07,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,152,megawatthours
2024-04-15T07,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,944,megawatthours
2024-04-15T07,AVRN,"Avangrid Renewables, LLC",TI,Total interchange,1983,megawatthours
2024-04-15T07,NW,Northwest,D,Demand,28349,megawatthours
2024-04-15T07,SPA,Southwestern Power Administration,D,Demand,10,megawatthours
2024-04-15T07,MIDW,Midwest,D,Demand,60525,megawatthours
2024-04-15T07,NYIS,New York Independent System Operator,D,Demand,12550,megawatthours
2024-04-15T07,NWMT,NorthWestern Corporation,D,Demand,1077,megawatthours
2024-04-15T07,SRP,Salt River Project Agricultural Improvement and Power District,D,Demand,2976,megawatthours
2024-04-15T07,SEC,Seminole Electric Cooperative,D,Demand,147,megawatthours
2024-04-15T07,FPL,Florida Power & Light Co.,D,Demand,9508,megawatthours
2024-04-15T07,NEVP,Nevada Power Company,D,Demand,3462,megawatthours
2024-04-15T07,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,421,megawatthours
2024-04-15T07,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,940,megawatthours
2024-04-15T07,TEX,Texas,D,Demand,41702,megawatthours
2024-04-15T07,PNM,Public Service Company of New Mexico,D,Demand,1349,megawatthours
2024-04-15T07,TVA,Tennessee Valley Authority,D,Demand,12750,megawatthours
2024-04-15T07,CISO,California Independent System Operator,D,Demand,22015,megawatthours
2024-04-15T07,CAR,Carolinas,D,Demand,16657,megawatthours
2024-04-15T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,56158,megawatthours
2024-04-15T07,AZPS,Arizona Public Service Company,D,Demand,2794,megawatthours
2024-04-15T07,CAL,California,D,Demand,24224,megawatthours
2024-04-15T07,TIDC,Turlock Irrigation District,D,Demand,255,megawatthours
2024-04-15T07,EPE,El Paso Electric Company,D,Demand,759,megawatthours
2024-04-15T07,HST,City of Homestead,D,Demand,42,megawatthours
2024-04-15T07,AVA,Avista Corporation,D,Demand,1125,megawatthours
2024-04-15T07,IPCO,Idaho Power Company,D,Demand,1319,megawatthours
2024-04-15T07,ISNE,ISO New England,D,Demand,9469,megawatthours
2024-04-15T07,TEN,Tennessee,D,Demand,12750,megawatthours
2024-04-15T07,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,137,megawatthours
2024-04-15T07,LGEE,Louisville Gas and Electric Company and Kentucky Utilities Company,D,Demand,2830,megawatthours
2024-04-15T07,PSCO,Public Service Company of Colorado,D,Demand,3865,megawatthours
2024-04-15T07,TEPC,Tucson Electric Power,D,Demand,1184.89,megawatthours
2024-04-15T07,SWPP,Southwest Power Pool,D,Demand,26101,megawatthours
2024-04-15T07,PJM,"PJM Interconnection, LLC",D,Demand,67167,megawatthours
2024-04-15T07,BPAT,Bonneville Power Administration,D,Demand,5572,megawatthours
2024-04-15T07,FLA,Florida,D,Demand,17531,megawatthours
2024-04-15T07,IID,Imperial Irrigation District,D,Demand,261,megawatthours
2024-04-15T07,NY,New York,D,Demand,12550,megawatthours
2024-04-15T07,LDWP,Los Angeles Department of Water and Power,D,Demand,168,megawatthours
2024-04-15T07,SCL,Seattle City Light,D,Demand,907,megawatthours
2024-04-15T07,SE,Southeast,D,Demand,18051,megawatthours
2024-04-15T07,US48,United States Lower 48,D,Demand,345088.89,megawatthours
2024-04-15T07,PGE,Portland General Electric Company,D,Demand,2062,megawatthours
2024-04-15T07,DOPD,PUD No. 1 of Douglas County,D,Demand,187,megawatthours
2024-04-15T07,GVL,Gainesville Regional Utilities,D,Demand,155,megawatthours
2024-04-15T07,CENT,Central,D,Demand,26111,megawatthours
2024-04-15T07,SOCO,"Southern Company Services, Inc. - Trans",D,Demand,18051,megawatthours
2024-04-15T07,TAL,City of Tallahassee,D,Demand,201,megawatthours
2024-04-15T07,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,110,megawatthours
2024-04-15T07,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,146.1,megawatthours
2024-04-15T07,IID,Imperial Irrigation District,TI,Total interchange,197,megawatthours
2024-04-15T07,CAR,Carolinas,DF,Day-ahead demand forecast,3960,megawatthours
2024-04-15T07,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,41230,megawatthours
2024-04-15T07,NY,New York,DF,Day-ahead demand forecast,12253,megawatthours
2024-04-15T07,TEPC,Tucson Electric Power,TI,Total interchange,246,megawatthours
2024-04-15T07,TEN,Tennessee,DF,Day-ahead demand forecast,13237,megawatthours
2024-04-15T07,CAL,California,NG,Net generation,16631,megawatthours
2024-04-15T07,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,155,megawatthours
2024-04-15T07,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,2044,megawatthours
2024-04-15T07,BANC,Balancing Authority of Northern California,NG,Net generation,1024,megawatthours
2024-04-15T07,DOPD,PUD No. 1 of Douglas County,NG,Net generation,144,megawatthours
2024-04-15T07,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,240,megawatthours
2024-04-15T07,TEX,Texas,DF,Day-ahead demand forecast,41230,megawatthours
2024-04-15T07,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,9408,megawatthours
2024-04-15T07,BANC,Balancing Authority of Northern California,TI,Total interchange,-501,megawatthours
2024-04-15T07,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,3380,megawatthours
2024-04-15T07,SW,Southwest,D,Demand,10002.89,megawatthours
2024-04-15T07,AECI,"Associated Electric Cooperative, Inc.",D,Demand,1537,megawatthours
2024-04-15T07,JEA,JEA,D,Demand,931,megawatthours
2024-04-15T07,MIDA,Mid-Atlantic,D,Demand,67167,megawatthours
2024-04-15T07,SCEG,"Dominion Energy South Carolina, Inc.",D,Demand,1848,megawatthours
2024-04-15T07,TEC,Tampa Electric Company,D,Demand,1506,megawatthours
2024-04-15T07,NE,New England,D,Demand,9469,megawatthours
2024-04-15T07,SC,South Carolina Public Service Authority,D,Demand,1926,megawatthours
2024-04-15T07,FMPP,Florida Municipal Power Pool,D,Demand,1287,megawatthours
2024-04-15T07,BANC,Balancing Authority of Northern California,D,Demand,1525,megawatthours
2024-04-15T07,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,41702,megawatthours
2024-04-15T07,BPAT,Bonneville Power Administration,NG,Net generation,8190,megawatthours
2024-04-15T07,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,3929,megawatthours
2024-04-15T07,NE,New England,DF,Day-ahead demand forecast,9040,megawatthours
2024-04-15T07,CENT,Central,DF,Day-ahead demand forecast,26062,megawatthours
2024-04-15T07,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,12253,megawatthours
2024-04-15T07,AVRN,"Avangrid Renewables, LLC",NG,Net generation,1983,megawatthours
2024-04-15T07,EPE,El Paso Electric Company,TI,Total interchange,-191,megawatthours
2024-04-15T07,NEVP,Nevada Power Company,NG,Net generation,2786,megawatthours
2024-04-15T07,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,13237,megawatthours
2024-04-15T07,CHPD,Public Utility District No. 1 of Chelan County,TI,Total interchange,265,megawatthours
2024-04-15T07,SW,Southwest,NG,Net generation,12101.89,megawatthours
2024-04-15T07,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,2850,megawatthours
2024-04-15T07,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,3228,megawatthours
2024-04-15T07,BPAT,Bonneville Power Administration,TI,Total interchange,7604,megawatthours
2024-04-15T07,AZPS,Arizona Public Service Company,NG,Net generation,2186,megawatthours
2024-04-15T07,HST,City of Homestead,DF,Day-ahead demand forecast,45,megawatthours
2024-04-15T07,IPCO,Idaho Power Company,NG,Net generation,2031,megawatthours
2024-04-15T07,SPA,Southwestern Power Administration,DF,Day-ahead demand forecast,37,megawatthours
2024-04-15T07,DOPD,PUD No. 1 of Douglas County,TI,Total interchange,-43,megawatthours
2024-04-15T07,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,0,megawatthours
2024-04-15T07,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,943,megawatthours
2024-04-15T07,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,423,megawatthours
2024-04-15T07,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21039,megawatthours
2024-04-15T07,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,2296,megawatthours
2024-04-15T07,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,66306,megawatthours
2024-04-15T07,NW,Northwest,DF,Day-ahead demand forecast,19807.1,megawatthours
2024-04-15T07,AVA,Avista Corporation,NG,Net generation,1082,megawatthours
2024-04-15T07,SWPP,Southwest Power Pool,DF,Day-ahead demand forecast,26025,megawatthours
2024-04-15T07,SOCO,"Southern Company Services, Inc. - Trans",DF,Day-ahead demand forecast,18250,megawatthours
2024-04-15T07,CAL,California,DF,Day-ahead demand forecast,25405,megawatthours
2024-04-15T07,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,5345,megawatthours
2024-04-15T07,TIDC,Turlock Irrigation District,NG,Net generation,315,megawatthours
2024-04-15T07,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,1292,megawatthours
2024-04-15T07,AVA,Avista Corporation,DF,Day-ahead demand forecast,1127,megawatthours
2024-04-15T07,PNM,Public Service Company of New Mexico,NG,Net generation,1597,megawatthours
2024-04-15T07,PGE,Portland General Electric Company,TI,Total interchange,-1760,megawatthours
2024-04-15T07,PACE,PacifiCorp East,D,Demand,4780,megawatthours
2024-04-15T07,SCL,Seattle City Light,DF,Day-ahead demand forecast,898,megawatthours
2024-04-15T07,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,266,megawatthours
2024-04-15T07,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,763,megawatthours
2024-04-15T07,SE,Southeast,DF,Day-ahead demand forecast,18250,megawatthours
2024-04-15T07,IID,Imperial Irrigation District,NG,Net generation,392,megawatthours
2024-04-15T07,MIDW,Midwest,DF,Day-ahead demand forecast,60821,megawatthours
2024-04-15T07,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,402,megawatthours
2024-04-15T07,US48,United States Lower 48,DF,Day-ahead demand forecast,320027.1,megawatthours
2024-04-15T07,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,1622,megawatthours
2024-04-15T07,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,1091,megawatthours
2024-04-15T07,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,1497,megawatthours
